ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,E_total
8454,1.691e-06,216.493,531441,8e+08,-4.0831e-19,-4.08413e-19,-4.10516e-19,1.73206e-12,68921,1e+08,1.51486e-17,1.51486e-17,1.5148e-17,1.76173e-11,5.67852e-11,7.61345e-11
8455,1.6912e-06,216.517,531441,8e+08,-4.16694e-19,-4.16834e-19,-4.16665e-19,1.73246e-12,68921,1e+08,1.51616e-17,1.51616e-17,1.51622e-17,1.7623e-11,5.67791e-11,7.61346e-11
8456,1.6914e-06,216.54,531441,8e+08,-4.09768e-19,-4.09592e-19,-4.07881e-19,1.73286e-12,68921,1e+08,1.51745e-17,1.51745e-17,1.51751e-17,1.76287e-11,5.67731e-11,7.61346e-11
8457,1.6916e-06,216.564,531441,8e+08,-4.1299e-19,-4.12849e-19,-4.12625e-19,1.73325e-12,68921,1e+08,1.51879e-17,1.51879e-17,1.5189e-17,1.76344e-11,5.6767e-11,7.61346e-11
8458,1.6918e-06,216.587,531441,8e+08,-4.09987e-19,-4.08893e-19,-4.09158e-19,1.73365e-12,68921,1e+08,1.51985e-17,1.51985e-17,1.51991e-17,1.764e-11,5.6761e-11,7.61346e-11
8459,1.692e-06,216.611,531441,8e+08,-4.04568e-19,-4.03664e-19,-4.04917e-19,1.73405e-12,68921,1e+08,1.52107e-17,1.52107e-17,1.52113e-17,1.76457e-11,5.6755e-11,7.61347e-11
8460,1.6922e-06,216.634,531441,8e+08,-4.09307e-19,-4.08505e-19,-4.0969e-19,1.73445e-12,68921,1e+08,1.52204e-17,1.52204e-17,1.5221e-17,1.76513e-11,5.6749e-11,7.61347e-11
8461,1.6924e-06,216.658,531441,8e+08,-4.11034e-19,-4.10408e-19,-4.08867e-19,1.73485e-12,68921,1e+08,1.52331e-17,1.52331e-17,1.52337e-17,1.76569e-11,5.6743e-11,7.61347e-11
8462,1.6926e-06,216.681,531441,8e+08,-4.0754e-19,-4.07333e-19,-4.06895e-19,1.73525e-12,68921,1e+08,1.52457e-17,1.52457e-17,1.52463e-17,1.76624e-11,5.67371e-11,7.61348e-11
8463,1.6928e-06,216.705,531441,8e+08,-4.08499e-19,-4.082e-19,-4.10557e-19,1.73565e-12,68921,1e+08,1.52601e-17,1.52601e-17,1.52607e-17,1.7668e-11,5.67312e-11,7.61348e-11
8464,1.693e-06,216.729,531441,8e+08,-4.03386e-19,-4.03202e-19,-4.07902e-19,1.73605e-12,68921,1e+08,1.52727e-17,1.52727e-17,1.52733e-17,1.76735e-11,5.67253e-11,7.61349e-11
8465,1.6932e-06,216.752,531441,8e+08,-4.05212e-19,-4.05204e-19,-4.16756e-19,1.73645e-12,68921,1e+08,1.52851e-17,1.52851e-17,1.52857e-17,1.7679e-11,5.67195e-11,7.61349e-11
8466,1.6934e-06,216.775,531441,8e+08,-4.05497e-19,-4.05889e-19,-4.15219e-19,1.73685e-12,68921,1e+08,1.52967e-17,1.52967e-17,1.52973e-17,1.76845e-11,5.67136e-11,7.6135e-11
8467,1.6936e-06,216.799,531441,8e+08,-4.03566e-19,-4.03761e-19,-4.12094e-19,1.73725e-12,68921,1e+08,1.53017e-17,1.53017e-17,1.53023e-17,1.76899e-11,5.67078e-11,7.6135e-11
8468,1.6938e-06,216.822,531441,8e+08,-4.01697e-19,-4.0162e-19,-4.07424e-19,1.73765e-12,68921,1e+08,1.53157e-17,1.53157e-17,1.53163e-17,1.76953e-11,5.6702e-11,7.6135e-11
8469,1.694e-06,216.848,531441,8e+08,-3.93135e-19,-3.93077e-19,-3.98883e-19,1.73805e-12,68921,1e+08,1.53224e-17,1.53224e-17,1.5323e-17,1.77008e-11,5.66962e-11,7.6135e-11
8470,1.6942e-06,216.872,531441,8e+08,-3.95658e-19,-3.95641e-19,-3.98188e-19,1.73845e-12,68921,1e+08,1.53343e-17,1.53343e-17,1.53349e-17,1.77061e-11,5.66905e-11,7.61351e-11
8471,1.6944e-06,216.896,531441,8e+08,-3.99006e-19,-3.98945e-19,-4.01797e-19,1.73885e-12,68921,1e+08,1.53457e-17,1.53457e-17,1.53469e-17,1.77115e-11,5.66847e-11,7.61351e-11
8472,1.6946e-06,216.92,531441,8e+08,-3.97631e-19,-3.97493e-19,-4.00424e-19,1.73925e-12,68921,1e+08,1.53584e-17,1.53584e-17,1.5359e-17,1.77169e-11,5.6679e-11,7.61351e-11
8473,1.6948e-06,216.944,531441,8e+08,-3.95793e-19,-3.95809e-19,-3.98912e-19,1.73964e-12,68921,1e+08,1.53705e-17,1.53705e-17,1.53711e-17,1.77222e-11,5.66733e-11,7.61352e-11
8474,1.695e-06,216.968,531441,8e+08,-3.97969e-19,-3.9755e-19,-4.01304e-19,1.74004e-12,68921,1e+08,1.53814e-17,1.53814e-17,1.5382e-17,1.77275e-11,5.66677e-11,7.61352e-11
8475,1.6952e-06,216.991,531441,8e+08,-3.97491e-19,-3.97193e-19,-4.01353e-19,1.74044e-12,68921,1e+08,1.53934e-17,1.53934e-17,1.53944e-17,1.77327e-11,5.66621e-11,7.61353e-11
8476,1.6954e-06,217.015,531441,8e+08,-3.95486e-19,-3.95189e-19,-3.96581e-19,1.74084e-12,68921,1e+08,1.54055e-17,1.54055e-17,1.54064e-17,1.7738e-11,5.66565e-11,7.61353e-11
8477,1.6956e-06,217.039,531441,8e+08,-3.9927e-19,-3.9897e-19,-3.96522e-19,1.74124e-12,68921,1e+08,1.54176e-17,1.54176e-17,1.54182e-17,1.77432e-11,5.66509e-11,7.61353e-11
8478,1.6958e-06,217.063,531441,8e+08,-3.9955e-19,-3.99394e-19,-3.97862e-19,1.74164e-12,68921,1e+08,1.54295e-17,1.54295e-17,1.54301e-17,1.77484e-11,5.66454e-11,7.61354e-11
8479,1.696e-06,217.086,531441,8e+08,-4.02034e-19,-4.01765e-19,-4.02052e-19,1.74204e-12,68921,1e+08,1.5439e-17,1.54391e-17,1.54397e-17,1.77536e-11,5.66398e-11,7.61354e-11
8480,1.6962e-06,217.11,531441,8e+08,-4.01525e-19,-4.01186e-19,-3.9994e-19,1.74244e-12,68921,1e+08,1.54508e-17,1.54508e-17,1.54514e-17,1.77587e-11,5.66343e-11,7.61355e-11
8481,1.6964e-06,217.134,531441,8e+08,-4.01622e-19,-4.01441e-19,-3.97062e-19,1.74284e-12,68921,1e+08,1.54625e-17,1.54625e-17,1.54631e-17,1.77638e-11,5.66288e-11,7.61355e-11
8482,1.6966e-06,217.157,531441,8e+08,-4.10759e-19,-4.10974e-19,-4.08777e-19,1.74324e-12,68921,1e+08,1.5474e-17,1.5474e-17,1.54743e-17,1.77689e-11,5.66234e-11,7.61355e-11
8483,1.6968e-06,217.181,531441,8e+08,-4.10879e-19,-4.11081e-19,-4.07568e-19,1.74364e-12,68921,1e+08,1.54806e-17,1.54806e-17,1.54815e-17,1.7774e-11,5.66179e-11,7.61356e-11
8484,1.697e-06,217.204,531441,8e+08,-4.15489e-19,-4.15328e-19,-4.05958e-19,1.74404e-12,68921,1e+08,1.54924e-17,1.54924e-17,1.54931e-17,1.7779e-11,5.66125e-11,7.61356e-11
8485,1.6972e-06,217.228,531441,8e+08,-4.23614e-19,-4.23779e-19,-4.14154e-19,1.74444e-12,68921,1e+08,1.55008e-17,1.55008e-17,1.5501e-17,1.7784e-11,5.66072e-11,7.61356e-11
8486,1.6974e-06,217.251,531441,8e+08,-4.23437e-19,-4.23821e-19,-4.14741e-19,1.74484e-12,68921,1e+08,1.5512e-17,1.5512e-17,1.55124e-17,1.7789e-11,5.66018e-11,7.61356e-11
8487,1.6976e-06,217.275,531441,8e+08,-4.20214e-19,-4.20631e-19,-4.08789e-19,1.74524e-12,68921,1e+08,1.55232e-17,1.55232e-17,1.55238e-17,1.7794e-11,5.65965e-11,7.61357e-11
8488,1.6978e-06,217.299,531441,8e+08,-4.18316e-19,-4.18511e-19,-4.04843e-19,1.74564e-12,68921,1e+08,1.55346e-17,1.55346e-17,1.55352e-17,1.77989e-11,5.65911e-11,7.61357e-11
8489,1.698e-06,217.322,531441,8e+08,-4.16395e-19,-4.16424e-19,-4.04572e-19,1.74604e-12,68921,1e+08,1.5543e-17,1.5543e-17,1.55436e-17,1.78038e-11,5.65859e-11,7.61357e-11
8490,1.6982e-06,217.346,531441,8e+08,-4.16612e-19,-4.16449e-19,-4.073e-19,1.74644e-12,68921,1e+08,1.5548e-17,1.5548e-17,1.55486e-17,1.78086e-11,5.65806e-11,7.61357e-11
8491,1.6984e-06,217.369,531441,8e+08,-4.17856e-19,-4.17738e-19,-4.05669e-19,1.74684e-12,68921,1e+08,1.55592e-17,1.55592e-17,1.55608e-17,1.78135e-11,5.65754e-11,7.61357e-11
8492,1.6986e-06,217.393,531441,8e+08,-4.1467e-19,-4.14492e-19,-3.99415e-19,1.74724e-12,68921,1e+08,1.55714e-17,1.55714e-17,1.5572e-17,1.78183e-11,5.65702e-11,7.61358e-11
8493,1.6988e-06,217.417,531441,8e+08,-4.18985e-19,-4.18687e-19,-4.05925e-19,1.74764e-12,68921,1e+08,1.55812e-17,1.55812e-17,1.5583e-17,1.78231e-11,5.65651e-11,7.61358e-11
8494,1.699e-06,217.442,531441,8e+08,-4.20375e-19,-4.19582e-19,-4.09463e-19,1.74805e-12,68921,1e+08,1.55922e-17,1.55922e-17,1.55916e-17,1.78278e-11,5.656e-11,7.61359e-11
8495,1.6992e-06,217.466,531441,8e+08,-4.22719e-19,-4.21845e-19,-4.13894e-19,1.74845e-12,68921,1e+08,1.56025e-17,1.56025e-17,1.56026e-17,1.78326e-11,5.65549e-11,7.61359e-11
8496,1.6994e-06,217.491,531441,8e+08,-4.19856e-19,-4.19003e-19,-4.15012e-19,1.74885e-12,68921,1e+08,1.56103e-17,1.56103e-17,1.56109e-17,1.78373e-11,5.65498e-11,7.61359e-11
8497,1.6996e-06,217.514,531441,8e+08,-4.22163e-19,-4.21541e-19,-4.16596e-19,1.74925e-12,68921,1e+08,1.5619e-17,1.5619e-17,1.56193e-17,1.7842e-11,5.65448e-11,7.6136e-11
8498,1.6998e-06,217.538,531441,8e+08,-4.2277e-19,-4.22413e-19,-4.1957e-19,1.74965e-12,68921,1e+08,1.56312e-17,1.56313e-17,1.56315e-17,1.78466e-11,5.65397e-11,7.6136e-11
8499,1.7e-06,217.562,531441,8e+08,-4.23501e-19,-4.23415e-19,-4.19635e-19,1.75005e-12,68921,1e+08,1.56361e-17,1.56361e-17,1.56367e-17,1.78513e-11,5.65347e-11,7.6136e-11
8500,1.7002e-06,217.586,531441,8e+08,-4.2047e-19,-4.20513e-19,-4.16903e-19,1.75045e-12,68921,1e+08,1.56414e-17,1.56414e-17,1.5642e-17,1.78559e-11,5.65297e-11,7.6136e-11
8501,1.7004e-06,217.83,531441,8e+08,-4.2216e-19,-4.21919e-19,-4.19156e-19,1.75085e-12,68921,1e+08,1.56481e-17,1.56481e-17,1.56487e-17,1.78605e-11,5.65247e-11,7.6136e-11
8502,1.7006e-06,217.856,531441,8e+08,-4.29037e-19,-4.28723e-19,-4.29177e-19,1.75125e-12,68921,1e+08,1.56544e-17,1.56545e-17,1.56531e-17,1.78651e-11,5.65197e-11,7.61361e-11
8503,1.7008e-06,217.88,531441,8e+08,-4.32616e-19,-4.32432e-19,-4.31479e-19,1.75165e-12,68921,1e+08,1.56631e-17,1.56631e-17,1.56637e-17,1.78698e-11,5.65147e-11,7.61361e-11
8504,1.701e-06,217.904,531441,8e+08,-4.30035e-19,-4.29935e-19,-4.31697e-19,1.75205e-12,68921,1e+08,1.56736e-17,1.56736e-17,1.56742e-17,1.78744e-11,5.65097e-11,7.61361e-11
8505,1.7012e-06,217.928,531441,8e+08,-4.32325e-19,-4.32186e-19,-4.31239e-19,1.75245e-12,68921,1e+08,1.56841e-17,1.56841e-17,1.56847e-17,1.78789e-11,5.65048e-11,7.61362e-11
8506,1.7014e-06,217.951,531441,8e+08,-4.31924e-19,-4.32522e-19,-4.28721e-19,1.75285e-12,68921,1e+08,1.56945e-17,1.56945e-17,1.56951e-17,1.78834e-11,5.64999e-11,7.61362e-11
8507,1.7016e-06,217.975,531441,8e+08,-4.34884e-19,-4.3523e-19,-4.2957e-19,1.75325e-12,68921,1e+08,1.57051e-17,1.57051e-17,1.57055e-17,1.78879e-11,5.64951e-11,7.61363e-11
8508,1.7018e-06,217.999,531441,8e+08,-4.36055e-19,-4.3636e-19,-4.32299e-19,1.75365e-12,68921,1e+08,1.57146e-17,1.57146e-17,1.57136e-17,1.78924e-11,5.64902e-11,7.61363e-11
8509,1.702e-06,218.023,531441,8e+08,-4.40223e-19,-4.40846e-19,-4.33138e-19,1.75405e-12,68921,1e+08,1.57212e-17,1.57212e-17,1.57213e-17,1.78968e-11,5.64854e-11,7.61363e-11
8510,1.7022e-06,218.046,531441,8e+08,-4.39134e-19,-4.40437e-19,-4.30756e-19,1.75446e-12,68921,1e+08,1.5728e-17,1.5728e-17,1.57281e-17,1.79013e-11,5.64806e-11,7.61363e-11
8511,1.7024e-06,218.07,531441,8e+08,-4.39447e-19,-4.40316e-19,-4.27991e-19,1.75486e-12,68921,1e+08,1.57366e-17,1.57366e-17,1.57375e-17,1.79057e-11,5.64758e-11,7.61363e-11
8512,1.7026e-06,218.094,531441,8e+08,-4.39669e-19,-4.40377e-19,-4.2684e-19,1.75526e-12,68921,1e+08,1.57467e-17,1.57467e-17,1.57477e-17,1.791e-11,5.6471e-11,7.61363e-11
8513,1.7028e-06,218.117,531441,8e+08,-4.43205e-19,-4.43911e-19,-4.23306e-19,1.75566e-12,68921,1e+08,1.57574e-17,1.57574e-17,1.57547e-17,1.79143e-11,5.64663e-11,7.61363e-11
8514,1.703e-06,218.141,531441,8e+08,-4.41435e-19,-4.41414e-19,-4.28138e-19,1.75606e-12,68921,1e+08,1.57659e-17,1.57659e-17,1.57655e-17,1.79186e-11,5.64616e-11,7.61363e-11
8515,1.7032e-06,218.165,531441,8e+08,-4.36818e-19,-4.36754e-19,-4.23857e-19,1.75646e-12,68921,1e+08,1.57762e-17,1.57762e-17,1.57768e-17,1.79229e-11,5.64569e-11,7.61362e-11
8516,1.7034e-06,218.188,531441,8e+08,-4.37134e-19,-4.36909e-19,-4.22772e-19,1.75686e-12,68921,1e+08,1.57861e-17,1.57862e-17,1.57867e-17,1.79272e-11,5.64522e-11,7.61362e-11
8517,1.7036e-06,218.212,531441,8e+08,-4.35101e-19,-4.35021e-19,-4.19143e-19,1.75726e-12,68921,1e+08,1.57963e-17,1.57963e-17,1.57966e-17,1.79314e-11,5.64476e-11,7.61362e-11
8518,1.7038e-06,218.236,531441,8e+08,-4.34198e-19,-4.34125e-19,-4.18315e-19,1.75766e-12,68921,1e+08,1.58046e-17,1.58047e-17,1.58038e-17,1.79356e-11,5.6443e-11,7.61362e-11
8519,1.704e-06,218.259,531441,8e+08,-4.38275e-19,-4.38077e-19,-4.21983e-19,1.75807e-12,68921,1e+08,1.58139e-17,1.58139e-17,1.58135e-17,1.79398e-11,5.64384e-11,7.61362e-11
8520,1.7042e-06,218.282,531441,8e+08,-4.36965e-19,-4.36792e-19,-4.2303e-19,1.75847e-12,68921,1e+08,1.58195e-17,1.58195e-17,1.58191e-17,1.79439e-11,5.64338e-11,7.61362e-11
8521,1.7044e-06,218.306,531441,8e+08,-4.30046e-19,-4.29598e-19,-4.18904e-19,1.75887e-12,68921,1e+08,1.58286e-17,1.58286e-17,1.58288e-17,1.7948e-11,5.64293e-11,7.61362e-11
8522,1.7046e-06,218.33,531441,8e+08,-4.27093e-19,-4.26522e-19,-4.14214e-19,1.75927e-12,68921,1e+08,1.58387e-17,1.58387e-17,1.58392e-17,1.79521e-11,5.64248e-11,7.61361e-11
8523,1.7048e-06,218.353,531441,8e+08,-4.22934e-19,-4.22335e-19,-4.10753e-19,1.75967e-12,68921,1e+08,1.58482e-17,1.58482e-17,1.58488e-17,1.79562e-11,5.64203e-11,7.61361e-11
8524,1.705e-06,218.377,531441,8e+08,-4.19426e-19,-4.18843e-19,-4.08542e-19,1.76007e-12,68921,1e+08,1.58577e-17,1.58577e-17,1.58583e-17,1.79602e-11,5.64158e-11,7.61361e-11
8525,1.7052e-06,218.4,531441,8e+08,-4.2116e-19,-4.20707e-19,-4.10588e-19,1.76047e-12,68921,1e+08,1.58672e-17,1.58672e-17,1.58677e-17,1.79642e-11,5.64114e-11,7.61361e-11
8526,1.7054e-06,218.424,531441,8e+08,-4.18086e-19,-4.17839e-19,-4.07761e-19,1.76088e-12,68921,1e+08,1.58766e-17,1.58766e-17,1.58771e-17,1.79682e-11,5.6407e-11,7.61361e-11
8527,1.7056e-06,218.447,531441,8e+08,-4.16846e-19,-4.16344e-19,-4.09732e-19,1.76128e-12,68921,1e+08,1.58831e-17,1.58831e-17,1.58837e-17,1.79722e-11,5.64027e-11,7.61361e-11
8528,1.7058e-06,218.472,531441,8e+08,-4.20277e-19,-4.20216e-19,-4.12329e-19,1.76168e-12,68921,1e+08,1.58908e-17,1.58908e-17,1.5893e-17,1.79761e-11,5.63984e-11,7.61361e-11
8529,1.706e-06,218.495,531441,8e+08,-4.17017e-19,-4.16721e-19,-4.08451e-19,1.76208e-12,68921,1e+08,1.58984e-17,1.58984e-17,1.58989e-17,1.798e-11,5.63941e-11,7.61361e-11
8530,1.7062e-06,218.518,531441,8e+08,-4.13818e-19,-4.13251e-19,-4.0494e-19,1.76248e-12,68921,1e+08,1.59081e-17,1.59081e-17,1.59086e-17,1.79838e-11,5.63899e-11,7.61362e-11
8531,1.7064e-06,218.542,531441,8e+08,-4.13371e-19,-4.12847e-19,-4.05245e-19,1.76288e-12,68921,1e+08,1.59112e-17,1.59112e-17,1.591e-17,1.79876e-11,5.63857e-11,7.61362e-11
8532,1.7066e-06,218.565,531441,8e+08,-4.08495e-19,-4.08134e-19,-4.049e-19,1.76329e-12,68921,1e+08,1.59151e-17,1.59151e-17,1.59142e-17,1.79914e-11,5.63815e-11,7.61362e-11
8533,1.7068e-06,218.589,531441,8e+08,-4.07208e-19,-4.06967e-19,-4.00802e-19,1.76369e-12,68921,1e+08,1.59197e-17,1.59197e-17,1.59201e-17,1.79952e-11,5.63773e-11,7.61363e-11
8534,1.707e-06,218.613,531441,8e+08,-4.08276e-19,-4.07885e-19,-3.99748e-19,1.76409e-12,68921,1e+08,1.593e-17,1.593e-17,1.59291e-17,1.7999e-11,5.63732e-11,7.61363e-11
8535,1.7072e-06,218.636,531441,8e+08,-4.07548e-19,-4.07919e-19,-3.99994e-19,1.76449e-12,68921,1e+08,1.59401e-17,1.59401e-17,1.59397e-17,1.80027e-11,5.63691e-11,7.61363e-11
8536,1.7074e-06,218.66,531441,8e+08,-4.05495e-19,-4.06255e-19,-3.98597e-19,1.76489e-12,68921,1e+08,1.59401e-17,1.59401e-17,1.59425e-17,1.80065e-11,5.6365e-11,7.61364e-11
8537,1.7076e-06,218.683,531441,8e+08,-4.15547e-19,-4.16541e-19,-4.10538e-19,1.76529e-12,68921,1e+08,1.59513e-17,1.59513e-17,1.59514e-17,1.80102e-11,5.63609e-11,7.61364e-11
8538,1.7078e-06,218.707,531441,8e+08,-4.22862e-19,-4.23581e-19,-4.14208e-19,1.7657e-12,68921,1e+08,1.5957e-17,1.5957e-17,1.5957e-17,1.80139e-11,5.63569e-11,7.61365e-11
8539,1.708e-06,218.73,531441,8e+08,-4.2222e-19,-4.23129e-19,-4.17322e-19,1.7661e-12,68921,1e+08,1.59652e-17,1.59652e-17,1.59658e-17,1.80175e-11,5.63529e-11,7.61365e-11
8540,1.7082e-06,218.754,531441,8e+08,-4.20642e-19,-4.2128e-19,-4.13944e-19,1.7665e-12,68921,1e+08,1.59739e-17,1.59739e-17,1.59745e-17,1.80211e-11,5.63489e-11,7.61366e-11
8541,1.7084e-06,218.777,531441,8e+08,-4.17184e-19,-4.17302e-19,-4.16399e-19,1.7669e-12,68921,1e+08,1.5981e-17,1.5981e-17,1.59815e-17,1.80247e-11,5.6345e-11,7.61366e-11
8542,1.7086e-06,218.801,531441,8e+08,-4.15502e-19,-4.15521e-19,-4.14293e-19,1.76731e-12,68921,1e+08,1.59896e-17,1.59896e-17,1.59901e-17,1.80283e-11,5.63411e-11,7.61367e-11
8543,1.7088e-06,218.824,531441,8e+08,-4.15344e-19,-4.15409e-19,-4.15494e-19,1.76771e-12,68921,1e+08,1.59982e-17,1.59982e-17,1.59987e-17,1.80318e-11,5.63372e-11,7.61367e-11
8544,1.709e-06,218.848,531441,8e+08,-4.11452e-19,-4.11632e-19,-4.13162e-19,1.76811e-12,68921,1e+08,1.60055e-17,1.60056e-17,1.60072e-17,1.80353e-11,5.63333e-11,7.61368e-11
8545,1.7092e-06,218.871,531441,8e+08,-4.15619e-19,-4.15823e-19,-4.16416e-19,1.76851e-12,68921,1e+08,1.6009e-17,1.6009e-17,1.60118e-17,1.80388e-11,5.63294e-11,7.61368e-11
8546,1.7094e-06,218.895,531441,8e+08,-4.19656e-19,-4.20238e-19,-4.22855e-19,1.76891e-12,68921,1e+08,1.60144e-17,1.60144e-17,1.60172e-17,1.80423e-11,5.63256e-11,7.61368e-11
8547,1.7096e-06,218.918,531441,8e+08,-4.25125e-19,-4.25627e-19,-4.27137e-19,1.76932e-12,68921,1e+08,1.60228e-17,1.60228e-17,1.60255e-17,1.80457e-11,5.63218e-11,7.61368e-11
8548,1.7098e-06,218.942,531441,8e+08,-4.23739e-19,-4.2404e-19,-4.25737e-19,1.76972e-12,68921,1e+08,1.60313e-17,1.60313e-17,1.6032e-17,1.80491e-11,5.6318e-11,7.61369e-11
8549,1.71e-06,218.965,531441,8e+08,-4.24426e-19,-4.2473e-19,-4.25591e-19,1.77012e-12,68921,1e+08,1.60406e-17,1.60406e-17,1.60403e-17,1.80525e-11,5.63143e-11,7.61369e-11
8550,1.7102e-06,218.989,531441,8e+08,-4.2324e-19,-4.23501e-19,-4.22949e-19,1.77052e-12,68921,1e+08,1.60459e-17,1.60459e-17,1.60465e-17,1.80558e-11,5.63105e-11,7.61369e-11
8551,1.7104e-06,219.012,531441,8e+08,-4.26284e-19,-4.26445e-19,-4.24626e-19,1.77093e-12,68921,1e+08,1.60509e-17,1.60509e-17,1.60546e-17,1.80592e-11,5.63068e-11,7.61369e-11
8552,1.7106e-06,219.035,531441,8e+08,-4.20732e-19,-4.20773e-19,-4.18843e-19,1.77133e-12,68921,1e+08,1.60589e-17,1.6059e-17,1.60627e-17,1.80625e-11,5.63031e-11,7.61369e-11
8553,1.7108e-06,219.059,531441,8e+08,-4.18957e-19,-4.18756e-19,-4.15612e-19,1.77173e-12,68921,1e+08,1.60636e-17,1.60636e-17,1.60641e-17,1.80657e-11,5.62995e-11,7.61369e-11
8554,1.711e-06,219.082,531441,8e+08,-4.18951e-19,-4.18735e-19,-4.18464e-19,1.77213e-12,68921,1e+08,1.60716e-17,1.60716e-17,1.60721e-17,1.8069e-11,5.62959e-11,7.6137e-11
8555,1.7112e-06,219.105,531441,8e+08,-4.29563e-19,-4.28778e-19,-4.29544e-19,1.77254e-12,68921,1e+08,1.60795e-17,1.60795e-17,1.608e-17,1.80722e-11,5.62923e-11,7.6137e-11
8556,1.7114e-06,219.129,531441,8e+08,-4.35396e-19,-4.34392e-19,-4.32063e-19,1.77294e-12,68921,1e+08,1.60874e-17,1.60874e-17,1.60879e-17,1.80754e-11,5.62888e-11,7.61371e-11
8557,1.7116e-06,219.152,531441,8e+08,-4.4023e-19,-4.39256e-19,-4.38263e-19,1.77334e-12,68921,1e+08,1.60952e-17,1.60952e-17,1.60957e-17,1.80785e-11,5.62853e-11,7.61371e-11
8558,1.7118e-06,219.176,531441,8e+08,-4.43357e-19,-4.42158e-19,-4.43218e-19,1.77374e-12,68921,1e+08,1.60889e-17,1.6089e-17,1.60883e-17,1.80816e-11,5.62818e-11,7.61372e-11
8559,1.712e-06,219.199,531441,8e+08,-4.42753e-19,-4.41799e-19,-4.47222e-19,1.77415e-12,68921,1e+08,1.60941e-17,1.60941e-17,1.60946e-17,1.80848e-11,5.62782e-11,7.61372e-11
8560,1.7122e-06,219.222,531441,8e+08,-4.46681e-19,-4.4581e-19,-4.52775e-19,1.77455e-12,68921,1e+08,1.60995e-17,1.60995e-17,1.61001e-17,1.80879e-11,5.62747e-11,7.61372e-11
8561,1.7124e-06,219.246,531441,8e+08,-4.44928e-19,-4.43972e-19,-4.52393e-19,1.77495e-12,68921,1e+08,1.61091e-17,1.61091e-17,1.61115e-17,1.80911e-11,5.62712e-11,7.61372e-11
8562,1.7126e-06,219.269,531441,8e+08,-4.46123e-19,-4.45245e-19,-4.51477e-19,1.77536e-12,68921,1e+08,1.61184e-17,1.61184e-17,1.61208e-17,1.80942e-11,5.62676e-11,7.61372e-11
8563,1.7128e-06,219.292,531441,8e+08,-4.44176e-19,-4.44051e-19,-4.48773e-19,1.77576e-12,68921,1e+08,1.61259e-17,1.61259e-17,1.61284e-17,1.80973e-11,5.62641e-11,7.61373e-11
8564,1.713e-06,219.316,531441,8e+08,-4.4707e-19,-4.4571e-19,-4.53212e-19,1.77616e-12,68921,1e+08,1.61334e-17,1.61334e-17,1.61325e-17,1.81004e-11,5.62607e-11,7.61373e-11
8565,1.7132e-06,219.339,531441,8e+08,-4.4581e-19,-4.44698e-19,-4.48175e-19,1.77656e-12,68921,1e+08,1.61375e-17,1.61375e-17,1.61399e-17,1.81035e-11,5.62572e-11,7.61373e-11
8566,1.7134e-06,219.363,531441,8e+08,-4.46037e-19,-4.45088e-19,-4.47274e-19,1.77697e-12,68921,1e+08,1.61406e-17,1.61406e-17,1.61412e-17,1.81065e-11,5.62538e-11,7.61373e-11
8567,1.7136e-06,219.387,531441,8e+08,-4.45521e-19,-4.44637e-19,-4.4462e-19,1.77737e-12,68921,1e+08,1.61486e-17,1.61486e-17,1.61485e-17,1.81096e-11,5.62504e-11,7.61373e-11
8568,1.7138e-06,219.415,531441,8e+08,-4.41559e-19,-4.40923e-19,-4.43142e-19,1.77777e-12,68921,1e+08,1.61532e-17,1.61532e-17,1.61529e-17,1.81126e-11,5.6247e-11,7.61373e-11
8569,1.714e-06,219.44,531441,8e+08,-4.42222e-19,-4.41459e-19,-4.41212e-19,1.77818e-12,68921,1e+08,1.61619e-17,1.61619e-17,1.61624e-17,1.81156e-11,5.62436e-11,7.61373e-11
8570,1.7142e-06,219.465,531441,8e+08,-4.4282e-19,-4.4188e-19,-4.45929e-19,1.77858e-12,68921,1e+08,1.61705e-17,1.61705e-17,1.61703e-17,1.81186e-11,5.62402e-11,7.61374e-11
8571,1.7144e-06,219.49,531441,8e+08,-4.42088e-19,-4.4139e-19,-4.49239e-19,1.77898e-12,68921,1e+08,1.61735e-17,1.61735e-17,1.6174e-17,1.81215e-11,5.62369e-11,7.61374e-11
8572,1.7146e-06,219.516,531441,8e+08,-4.44192e-19,-4.43513e-19,-4.4926e-19,1.77939e-12,68921,1e+08,1.61805e-17,1.61805e-17,1.6181e-17,1.81244e-11,5.62335e-11,7.61374e-11
8573,1.7148e-06,219.541,531441,8e+08,-4.44461e-19,-4.42899e-19,-4.47066e-19,1.77979e-12,68921,1e+08,1.61875e-17,1.61875e-17,1.6188e-17,1.81273e-11,5.62303e-11,7.61374e-11
8574,1.715e-06,219.566,531441,8e+08,-4.48432e-19,-4.46778e-19,-4.49248e-19,1.78019e-12,68921,1e+08,1.6194e-17,1.6194e-17,1.61945e-17,1.81302e-11,5.6227e-11,7.61374e-11
8575,1.7152e-06,219.592,531441,8e+08,-4.47113e-19,-4.45474e-19,-4.46948e-19,1.7806e-12,68921,1e+08,1.62009e-17,1.62009e-17,1.62014e-17,1.8133e-11,5.62238e-11,7.61375e-11
